Aggregated,pathway,gs_number.x,gs_description.x,gs_number.y,gs_description.y,pval,padj,log2err,ES,NES,size,leadingEdge
Adhesion,GOCC_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,GO:0031226,"The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]",GO:0031226,"The component of the plasma membrane consisting of the gene products and protein complexes having either part of their peptide sequence embedded in the hydrophobic region of the membrane or some other covalently attached group such as a GPI anchor that is similarly embedded in the membrane. [GOC:dos, GOC:mah]",0.223776224,0.845826538,0.085042746,0.324013433,1.060985977,380,"c(""SLC2A11"", ""MMP24"", ""SLC8A3"", ""SLCO1B3"", ""TACR2"", ""LRFN4"", ""NMBR"", ""TEK"", ""SEMA7A"", ""PRMT8"", ""RTN4R"", ""FZD6"", ""ABCA1"", ""SLC6A19"", ""PTAFR"", ""STRA6"", ""SLC6A18"", ""TMIGD3"", ""KCNJ10"", ""ART3"", ""OPRM1"", ""FLRT2"", ""LMTK2"", ""ATRN"", ""SEMA3E"", ""TSHR"", ""ADRA1A"", ""ABCC8"", ""SLC6A11"", ""HRH1"", ""GRPR"", ""RXFP1"", ""PODXL2"", ""CDHR1"", ""KL"", ""PLXNC1"", ""KCNK1"", ""ADGRE5"", ""ADIPOR1"", ""SLC24A1"", ""PDGFRA"", ""TMC5"", ""LRRC38"", ""CLEC2B"", ""ADAM29"", ""KCNJ4"", ""PROKR1"", ""KCNQ4"", ""NCKAP1L"", ""PRRG1"", ""SLC22A4"", ""ITGA9"", ""SHISA7"", ""KCNIP2"", 
""GPR35"", ""KCNC4"", ""ATP12A"", ""NTSR2"", ""CALM2"", ""MIP"", ""CD36"", ""SCN4A"", ""TM2D3"", ""LY75"", ""SLC12A6"", ""SPTB"", ""KCNK18"", ""SLC39A6"", ""HLA-C"", ""GRIA3"", ""F2RL1"", ""ATP11A"", ""C9"", ""ATP1B4"", ""HVCN1"", ""GRIK3"", ""TMC6"", ""CACNA1H"", ""GRM4"", ""PTPRA"", ""LGR4"", ""KCNJ3"", ""TMBIM6"", ""EPHA5"", ""FFAR4"", ""LMAN2"", ""CLCA2"", ""HS3ST3B1"", ""TLR5"", ""SLC2A14"", ""CSF1R"", ""TSPAN10"", ""SLC10A7"", ""CLCN3"", ""GLRA1"", ""FCRL4"", ""SCN2A"", ""SLC22A3"", ""PGRMC1"", ""SLC10A2"", ""GPR149"", ""LCT"", ""CALCR"", ""ADRA1B"", ""KCNJ15"", ""PTPRZ1"", ""SLC6A1"", ""GRIN1"", 
""ITGB3"", ""AJAP1"", ""NOTCH2"", ""PCDHA13"", ""GABBR2"", ""OLFM2"", ""ADRB1"", ""ALCAM"", ""DCBLD2"", ""S1PR1"", ""CNTN2"", ""ERBB3"", ""SLC27A1"", ""PTPRU"", ""HTR4"", ""GABRA3"", ""PLPPR1"", ""MSR1"", ""GRIN2A"", ""ADAM22"", ""MCHR2"", ""MOSPD2"", ""SDCBP"", ""ATP8B1"", ""PORCN"", ""ABCC3"", ""GRM6"", ""P2RY1"", ""SSTR5"", ""MTNR1A"", ""PCDHAC1"", ""THY1"", ""KCNK2"", ""SLCO1B7"", ""TRPV4"", ""ROR1"", ""MMP15"", ""NRP2"", ""AQP4"", ""MIGA2"", ""LAPTM5"", ""CD48"", ""HTR6"", ""STIM1"", ""MS4A1"", ""ATP7B"", ""P2RX5"", ""KCNIP1"", ""FLT1"", ""SGMS1"", ""TRPV3"", ""TSPAN33"")"
Adhesion,GOBP_CELL_MATRIX_ADHESION,GO:0007160,The binding of a cell to the extracellular matrix via adhesion molecules. [GOC:hb],GO:0007160,The binding of a cell to the extracellular matrix via adhesion molecules. [GOC:hb],0.155844156,0.803224241,0.106323256,0.405208071,1.189399242,50,"c(""PTEN"", ""TEK"", ""SEMA3E"", ""ADAMTS12"", ""ROCK1"", ""VWA2"", ""ACTN2"", ""ITGA9"", ""CD36"", ""DAG1"", ""PTPRA"", ""GREM1"", ""APOD"", ""SRC"", ""CIB1"", ""ITGB3"", ""AJAP1"", ""WNT4"", ""MYOC"")"
Adhesion,GOBP_CELL_SUBSTRATE_ADHESION,GO:0031589,"The attachment of a cell to the underlying substrate via adhesion molecules. [GOC:mah, GOC:pf]",GO:0031589,"The attachment of a cell to the underlying substrate via adhesion molecules. [GOC:mah, GOC:pf]",0.34965035,0.876897182,0.062249043,0.346983035,1.058908465,83,"c(""PTEN"", ""ID1"", ""TEK"", ""ATRN"", ""SEMA3E"", ""ADAMTS12"", ""ROCK1"", ""VWA2"", ""TRIOBP"", ""KIF14"", ""ACTN2"", ""ITGA9"", ""PPARD"", ""CD36"", ""DAG1"", ""LAMB1"", ""PTPRA"", ""GREM1"", ""NDNF"", ""DAB2"", ""APOD"", ""SRC"", ""CIB1"", ""ITGB3"", ""AJAP1"", ""WNT4"", ""ABI3BP"", ""MYOC"", ""MEN1"", ""APOA1"", ""THY1"", ""RSU1"", ""TESK1"", ""STK4"", ""CCDC80"", ""FAT2"")"
Adhesion,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,GO:0045229,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",GO:0045229,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell. [GOC:ai, GOC:dph, GOC:jl, GOC:mah]",0.795204795,0.981231927,0.023153826,0.287098902,0.863425182,69,"c(""MMP24"", ""ERCC2"", ""COL28A1"", ""FLRT2"", ""ADAMTS14"", ""ADAMTS12"", ""RXFP1"", ""PDGFRA"", ""COL2A1"", ""PRDM5"", ""ST7"", ""GSN"", ""DAG1"", ""LAMB1"", ""ATP7A"", ""GREM1"", ""NDNF"", ""ADAMTSL3"", ""SMOC1"", ""ABI3BP"", ""ADAM10"", ""LOX"", ""WDR72"", ""MMP15"")"
Adhesion,GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,GO:0010810,"Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]",GO:0010810,"Any process that modulates the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules. [GOC:dph, GOC:pf, GOC:tb]",0.270729271,0.845826538,0.074927882,0.384021035,1.119061499,47,"c(""PTEN"", ""TEK"", ""SEMA3E"", ""ROCK1"", ""TRIOBP"", ""CD36"", ""DAG1"", ""PTPRA"", ""GREM1"", ""NDNF"", ""DAB2"", ""APOD"", ""SRC"", ""CIB1"", ""AJAP1"", ""WNT4"", ""ABI3BP"", ""MYOC"", ""MEN1"", ""APOA1"", ""THY1"", ""RSU1"", ""TESK1"", ""STK4"")"
Adhesion,GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,GO:0062023,"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]",GO:0062023,"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]",0.751248751,0.980253111,0.02625434,0.290252677,0.899996893,105,"c(""LMAN1"", ""NTN3"", ""SEMA7A"", ""LAMA1"", ""COL28A1"", ""APOH"", ""SPON1"", ""ATRN"", ""ANXA2"", ""MXRA5"", ""SERPING1"", ""C17orf58"", ""VWA2"", ""PCSK6"", ""COL2A1"", ""DLG1"", ""DAG1"", ""F12"", ""LAMB1"", ""SRPX2"", ""GREM1"", ""ITIH5"", ""A1BG"", ""THBS4"", ""SERPINB8"", ""PTPRZ1"", ""FGF10"", ""SERPINB9"", ""SMOC1"", ""ABI3BP"", ""MYOC"", ""FBN3"", ""PSAP"", ""APOA1"", ""LGALS3BP"", ""CPA3"", ""KNG1"", ""CCDC80"", ""DST"", ""PLOD3"", ""ITIH1"", ""ADAM19"", ""SLPI"", ""COL24A1"", ""FBN1"", ""CTSC"", ""COL9A3"", ""INHBE"", ""ADAMTS5"", ""CTHRC1"", ""ANGPT4"", ""EGFL6"", ""TIMP2"", ""LAMB4"", ""COL14A1"", 
""TNN"", ""F3"", ""SOD3"", ""CTSS"", ""CTSL"", ""ITIH2"")"
Adhesion,GOCC_COLLAGEN_TRIMER,GO:0005581,"A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures. [GOC:dos, GOC:mah, ISBN:0721639976, PMID:19693541, PMID:21421911]",GO:0005581,"A protein complex consisting of three collagen chains assembled into a left-handed triple helix. These trimers typically assemble into higher order structures. [GOC:dos, GOC:mah, ISBN:0721639976, PMID:19693541, PMID:21421911]",0.814,0.982818685,0.021867944,0.297759057,0.801007141,22,"c(""COL28A1"", ""C1QTNF6"", ""SFTPD"", ""COL2A1"", ""C1QTNF3"", ""MSR1"", ""COLEC12"", ""LOX"", ""COLEC11"", ""COL24A1"", ""COL9A3"", ""CTHRC1"", ""COL14A1"", ""C1QTNF7"", ""C1QTNF8"")"
Adhesion,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,GO:0030312,A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators],GO:0030312,A structure that lies outside the plasma membrane and surrounds the entire cell or cells. This does not include the periplasmic space. [GOC:go_curators],0.668331668,0.967934518,0.03214284,0.300947774,0.949794178,138,"c(""MMP24"", ""LMAN1"", ""NTN3"", ""SEMA7A"", ""LAMA1"", ""COL28A1"", ""APOH"", ""FLRT2"", ""SPON1"", ""ATRN"", ""ADAMTS14"", ""ANXA2"", ""ADAMTS12"", ""MXRA5"", ""SERPING1"", ""FCGBP"", ""C17orf58"", ""VWA2"", ""PCSK6"", ""COL2A1"", ""DLG1"", ""DAG1"", ""F12"", ""LAMB1"", ""SRPX2"", ""GREM1"", ""ITIH5"", ""A1BG"", ""NDNF"", ""THBS4"", ""NYX"", ""SERPINB8"", ""PTPRZ1"", ""ADAMTSL3"", ""FGF10"", ""SERPINB9"", ""WNT4"", ""BMPER"", ""SMOC1"", ""ABI3BP"", ""MYOC"", ""FBN3"", ""PSAP"", ""COLEC12"", ""APOA1"", ""LOX"", ""MMP15"", ""LGALS3BP"", ""HAPLN3"", ""CPA3"", ""KNG1"", ""CCDC80"", ""DST"", ""PLOD3"", ""CD248"", 
""ITIH1"", ""ADAM19"", ""CD180"", ""SLPI"", ""COL24A1"", ""FBN1"", ""CTSC"", ""LRRC3B"", ""COL9A3"", ""INHBE"", ""ADAMTS5"", ""CTHRC1"", ""ANGPT4"", ""EGFL6"", ""TIMP2"", ""LAMB4"", ""COL14A1"", ""TNN"", ""HPSE"", ""F3"", ""HAPLN4"", ""SOD3"", ""ZAN"", ""OLFML2A"", ""LRIG3"", ""CTSS"", ""CTSL"", ""ITIH2"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,GO:0005201,The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah],GO:0005201,The action of a molecule that contributes to the structural integrity of the extracellular matrix. [GOC:mah],0.795204795,0.981231927,0.023153826,0.296561194,0.843861276,38,"c(""LAMA1"", ""COL28A1"", ""SPON1"", ""MXRA5"", ""COL2A1"", ""UMODL1"", ""LAMB1"", ""SRPX2"")"
Adhesion,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH,GO:0030020,"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]",GO:0030020,"A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress. [GOC:mah, ISBN:0815316194]",0.727272727,0.978588946,0.030204195,0.345064776,0.830639645,11,"c(""COL28A1"", ""COL2A1"", ""COL24A1"", ""COL9A3"", ""COL14A1"", ""COL5A2"", ""COL8A1"", ""COL1A1"")"
